# Vx    Vy    w    Cx    Cy
-1.146897005658226859e-02 6.276668337286184229e-02 1.131020434020686867e-02 1.780051017402506091e+02 5.016630871970925796e+02
-5.618674659763167600e-02 1.339672325517316520e-01 1.085903098502582001e-02 1.788980166373714269e+02 5.126730239004626810e+02
-8.409579098905517469e-02 1.996487243500300879e-01 1.077805228891782693e-02 1.836729101003624010e+02 5.146810109488571925e+02
-3.657368056319520305e-02 5.449300505135423051e-02 1.075701154669034786e-02 1.764661576220382528e+02 5.063825286830615937e+02
-1.248083306544717080e-01 1.702781628512343715e-01 1.053607468073482038e-02 1.793815383757334132e+02 5.168349457411617323e+02
-2.275995925985971058e-01 1.213800903513159030e-01 1.037269737546304450e-02 1.798865044803552280e+02 5.232856463692296529e+02
-1.413968803141418817e-01 1.014751603784970618e-01 1.052673580675905947e-02 1.762617289556544620e+02 5.112117250903883701e+02
-2.180431489949388457e-01 2.633407155878214057e-01 1.028942268758190060e-02 1.855621815809917052e+02 5.163149346551035705e+02
-1.180637193692244263e-01 5.216042156411088843e-02 1.047078557369016984e-02 1.697926407272947245e+02 5.046866875109044486e+02
-2.036004791211899201e-01 1.629682623638175898e-01 1.017483421008420069e-02 1.745837902285097130e+02 5.176187196610866295e+02
-2.020166394003152510e-01 1.747537907937542212e-01 1.025699558234368335e-02 1.756062054186349428e+02 5.116228789854654337e+02
-2.178205498385415162e-01 2.649855542200847403e-01 1.022038936360629077e-02 1.801038505970079484e+02 5.114966463377635364e+02
-9.737320408261825044e-02 6.058216514797540309e-02 1.018484458237133017e-02 1.644999316308177697e+02 4.996381177707046390e+02
-2.679256028453098071e-01 3.553966329582849415e-01 9.815412257108548783e-03 1.927363589165047699e+02 5.245024143404049255e+02
-1.793171514222970664e-01 6.247846023284919781e-02 1.010848838250162640e-02 1.669463511266859257e+02 5.079989040166684617e+02
-1.075918596431692242e-01 8.441031885528431367e-02 1.007886896329743785e-02 1.660334288189978054e+02 5.018477020492526890e+02
-2.188332869967772598e-01 1.418676417308787352e-01 9.488304583002404521e-03 1.776328138405929735e+02 5.250092504095339336e+02
-1.711406792885559469e-01 1.294593584117156859e-01 9.652034546719222285e-03 1.748007765183941444e+02 5.134646119075075603e+02
-1.625732613698999129e-01 1.241552173370467776e-01 9.403535367019561636e-03 1.745868803082060197e+02 5.204991364131673208e+02
-1.373798976043061060e-01 9.319285468021035190e-02 9.791728488080362128e-03 1.746929622745952599e+02 5.039468750508441985e+02
-1.296514412529155003e-01 9.482646723039674097e-02 9.501905387232837535e-03 1.750116462006799338e+02 5.083680597576160380e+02
-1.440129161305234717e-01 1.864189013908698345e-01 9.516292117978853229e-03 1.831769445277118109e+02 5.144589442022030426e+02
-8.570462716426585636e-02 5.262506246858188186e-02 9.413524965505288070e-03 1.711340201696781946e+02 5.113367415995927558e+02
-1.771374883999174421e-01 2.206195301548353471e-01 9.143933790622714788e-03 1.877980575591198260e+02 5.243059473398932369e+02
-1.145749254682431051e-01 9.647733830708589420e-02 9.637893988553459385e-03 1.755614807637906551e+02 5.031034358350222533e+02
-6.774876375039093346e-02 5.282471165225876425e-02 9.390331836384100891e-03 1.719205305276733213e+02 5.065799105307858667e+02
-1.173037957323241620e-01 2.276346418012692996e-01 8.933096508420952653e-03 1.876970547170227803e+02 5.243077684959669114e+02
-6.484088828019840545e-02 2.787944183991814678e-02 9.357763759476596041e-03 1.732938553383490330e+02 5.003522503100863332e+02
-1.453170322889984212e-01 1.039377869460362397e-01 8.756830216006856668e-03 1.744781298939453222e+02 5.253374552888286644e+02
-1.008384762473708424e-01 7.396910249875056353e-02 9.090659057516584443e-03 1.737992591108083502e+02 5.125810620101975701e+02
-1.621895012365665578e-01 1.786386090191082188e-01 9.030394765630590792e-03 1.877648889579463400e+02 5.210640746026874695e+02
-1.129422963151114900e-01 6.573898953634442488e-02 9.203675636667808455e-03 1.809297113414864668e+02 5.068030049488307327e+02
-1.463913494879552635e-01 1.227721202057853733e-01 8.879484133683094096e-03 1.766677064909926855e+02 5.198965827067443115e+02
-1.170744787818422533e-01 2.769358863772927032e-02 9.125165636640791486e-03 1.758873969056570274e+02 5.036783006151236464e+02
-2.064954963791407749e-01 1.687727994437002721e-01 8.776137291485389472e-03 1.812953976378465200e+02 5.259176847193148205e+02
-7.849669293737752962e-02 3.684788489247071974e-02 8.951580311875173904e-03 1.702521982489013226e+02 5.085562080966105327e+02
-9.725453216923701794e-02 2.061347360354218519e-02 8.807473174410480540e-03 1.690293065086405591e+02 5.091497458035643149e+02
-1.649821763648350870e-01 4.358278143984048447e-02 8.981437292137333522e-03 1.697191279305568230e+02 5.099476103600691772e+02
-1.068634578322551765e-01 6.140233138322104267e-02 8.566500787851776336e-03 1.681427076085706176e+02 5.214205677848844971e+02
-2.072215581097202886e-01 4.132079177980781115e-02 8.762888391506188507e-03 1.688524383342712554e+02 5.168646799701656391e+02
-1.792913273744343450e-01 1.013358434124102953e-01 8.852412441476881569e-03 1.678755484592632286e+02 5.159510527412843430e+02
-1.883618774539607965e-01 8.261574901179631614e-02 8.451135786574926964e-03 1.747196761155005902e+02 5.266116424573629047e+02
-2.071800036007733492e-01 5.645954833275401707e-03 8.727321328854648064e-03 1.710071975872781707e+02 5.172645566438670812e+02
-9.418393978420142032e-02 5.602693515495623354e-03 8.794681946878577655e-03 1.683220216387018979e+02 5.076433897949202674e+02
-2.024023189567164260e-01 6.076793580882313209e-03 8.691742867738081607e-03 1.698225156212695026e+02 5.175754556981155474e+02
-1.311255210401841287e-01 -6.279250529940732899e-03 8.513353552466833979e-03 1.727716041806372118e+02 5.189006732549958087e+02
-5.898711057664958457e-02 -1.023234413415828777e-02 8.827332217004405998e-03 1.716136645335602395e+02 5.046994806597654701e+02
-1.705032511207434653e-01 -2.883051284909290968e-02 8.511930053760281834e-03 1.692862779434836682e+02 5.238108234289964003e+02
-7.802506778960081879e-02 -8.558204507262929389e-03 8.923894683193767108e-03 1.733533917223666663e+02 5.016803642565686800e+02
-2.112732683550626323e-01 -2.899018350604506966e-02 8.717395077522487740e-03 1.697710594101767470e+02 5.158599268466350622e+02
-2.207446471153485246e-01 -1.587540960717823482e-02 8.560228429556879237e-03 1.715167187745237811e+02 5.280861891269512398e+02
-1.198130468673630072e-01 -2.115008258795506371e-02 8.935012430215045001e-03 1.693776937340622339e+02 5.050629195389205961e+02
-1.779105635050581002e-01 -4.267191151081398820e-02 8.699071428373599674e-03 1.742282863967222397e+02 5.173231082710786950e+02
-4.363303495590287878e-02 -2.015988824079667160e-02 8.880878257578926974e-03 1.686948876974341829e+02 5.033961123578766319e+02
-2.459364232994112054e-01 -5.052866719988199223e-02 8.674920398973776786e-03 1.726203435461478364e+02 5.217346270415946492e+02
-9.725259887536785719e-02 -2.148221198902188975e-02 8.898646335466782464e-03 1.670187864820451011e+02 5.032730695128645380e+02
-8.262392454216142823e-02 -4.247767076624536092e-02 8.891551239690516709e-03 1.731785117619129437e+02 5.057605266543314997e+02
-9.061873408788267970e-02 -5.882537030463466654e-02 8.984415463770087373e-03 1.687193019385036052e+02 5.050161113214696798e+02
-4.881955350354418022e-02 -3.617508678239906433e-02 9.129107134281295305e-03 1.691609556822161835e+02 4.976386151989779592e+02
-1.360553932607663219e-01 -9.288301406317908682e-02 8.758269212530389938e-03 1.665760680874648756e+02 5.160940178234243376e+02
-4.438782926311639343e-02 -2.533537436034034862e-02 9.081924156171034337e-03 1.693676638051354644e+02 5.010990326428815251e+02
-8.749338506784241909e-02 -4.266184582639021006e-02 8.982151000367600766e-03 1.685755081384913012e+02 5.107378557953343261e+02
-6.227018983982306882e-02 -6.576109822712497555e-02 8.949311764513046344e-03 1.682649955156014983e+02 5.095775592563248324e+02
-4.452637616376790147e-02 -2.596604289466254711e-02 8.998976847983564120e-03 1.651112543443625782e+02 5.079886319128350465e+02
-4.883035958375498559e-02 -7.665668845189972658e-02 9.271833697171256647e-03 1.700460595472382010e+02 5.048299677090108162e+02
-4.980346331833082792e-03 -2.208288323891817451e-02 9.272076578753564793e-03 1.664864791879634538e+02 5.021128633979405436e+02
-1.604879336112340418e-02 -7.213629959261192229e-03 9.130047017132717629e-03 1.697568282595300673e+02 5.041800441682909195e+02
-1.056555905245610237e-02 -2.878047792543706948e-02 9.196004462276023694e-03 1.731074459998519615e+02 5.078734877587360188e+02
-7.560287814673456903e-03 -2.514792109587209515e-02 9.449830299137361792e-03 1.678934185682599605e+02 4.992539978442265465e+02
-7.826465755479759812e-03 -4.729022215300721782e-02 9.122180172924099217e-03 1.738312458967540408e+02 5.069762607193077883e+02
-3.712840221385537744e-03 -2.980841413630200970e-02 9.451823646751658994e-03 1.683690114629884533e+02 5.026268572125634364e+02
2.067922073753144033e-03 -1.928333576462546162e-01 9.335327219971385759e-03 1.566135188015636572e+02 5.073036848601722113e+02
-3.695261469625660961e-02 -3.005671442115834258e-02 9.122534055365186245e-03 1.696096003284662004e+02 5.185851610521852990e+02
5.070142669257551860e-03 -1.385702321232410231e-02 9.849727644179679178e-03 1.746970620494869877e+02 4.950173717693739945e+02
-8.104064587944252544e-04 -2.184403931135764018e-02 9.530946196997701347e-03 1.693350806329247860e+02 5.020897474813033341e+02
2.218377224518986845e-03 -3.070102029807502894e-02 9.679500432023532136e-03 1.722240703753157334e+02 4.995246614652821791e+02
2.063713783699453602e-02 -2.451963432573042723e-02 9.763133872158913026e-03 1.672585102750843191e+02 5.013972201886601283e+02
2.180245820187439593e-02 -3.271899730441598514e-02 9.670259653611172623e-03 1.723529124817314084e+02 5.044143339208960697e+02
-5.171731140691536270e-03 -1.421874320465124457e-02 1.001557345474556569e-02 1.680543792662923295e+02 4.952713192219543430e+02
2.491804059826271261e-02 -3.523989953291163657e-02 9.724117306210911665e-03 1.737795592762338970e+02 5.104045264437055494e+02
-7.326666122784748422e-03 -6.507864795365174253e-03 1.014515868879833221e-02 1.683962680727137240e+02 4.975577851918361603e+02
1.264623295167695630e-02 -2.116319798927192991e-02 9.922128088800972329e-03 1.713855563198063692e+02 5.095731793046280131e+02
2.347130989337024506e-02 -2.816461702676036419e-02 1.012197620572767229e-02 1.673673816593376387e+02 5.020357923198163803e+02
1.184381156548264887e-04 -2.864777646328528493e-02 1.012200442324897795e-02 1.740701790768571016e+02 5.029936103821139568e+02
-4.367043150097465326e-02 -9.301130663065958204e-02 1.022495608646432214e-02 1.613811453438762840e+02 5.037771255072825625e+02
-1.377118455048684589e-03 -2.964149537181524907e-02 1.042464826783424080e-02 1.708637127716963562e+02 4.981187000131616855e+02
-1.231418715882965330e-02 -2.628783101485979157e-02 1.018522465588715675e-02 1.712162455830219585e+02 5.081032530807034959e+02
4.611640138412483048e-03 -3.242267866829502687e-02 1.065835441870889404e-02 1.703491242551523328e+02 4.982687238201422701e+02
-1.330217223052245455e-02 -2.521419093749532533e-02 1.045273068694849844e-02 1.692593849216251556e+02 5.015810650127805275e+02
-6.262503599177580808e-03 -1.813546653810707565e-02 1.063469937069369022e-02 1.706308012633763553e+02 5.070072418490758537e+02
-2.863034466531870145e-02 2.563661845427018821e-03 1.067000486093289818e-02 1.670489240197930201e+02 5.060056869623921330e+02
-1.759564052352506278e-02 8.597130168932102384e-03 1.073392452390101171e-02 1.712503891837323806e+02 5.036832974785417605e+02
-5.823815469753475943e-02 1.673369499531602439e-02 1.078274640415227519e-02 1.680425471236027306e+02 5.103264704817473785e+02
-2.046286210788445664e-02 8.346698140568847846e-03 1.100636169980015282e-02 1.716357600662305174e+02 5.070691764812035558e+02
-1.673092324892091684e-02 2.878400221592100974e-02 1.121911041922601764e-02 1.707154819750610955e+02 5.064000460438025470e+02
-5.876044007539081571e-02 3.710877392532012375e-02 1.130643966141894191e-02 1.697234084755621950e+02 5.054258938892966739e+02
-3.495755795927543014e-02 4.971801575442089810e-02 1.148361858048390846e-02 1.684527377967051223e+02 5.023825402733755823e+02
-1.213560476092507279e-01 1.382383196284204530e-01 1.139818010450452911e-02 1.735321631051358224e+02 5.097807831623818515e+02
-1.741703186786079660e-01 1.957757385717774912e-01 1.139825198139418974e-02 1.786985422157214884e+02 5.184829584465270500e+02
-1.116835750527578330e-01 9.327828966216793194e-02 1.177672222599546702e-02 1.686856265771328935e+02 5.071839166231799254e+02
-1.786930514215527011e-01 1.637141941819521829e-01 1.160918809792811993e-02 1.778386123669453980e+02 5.194072647023980380e+02
-1.830332931608211755e-01 2.393817838554330724e-01 1.192901979279056314e-02 1.797907710460310682e+02 5.150228850801466933e+02
-1.089365273125894318e-01 7.659460959765951316e-02 1.207027680516848875e-02 1.675915497323870227e+02 5.072387115823916588e+02
-1.898879099292177519e-01 1.657402450916480585e-01 1.206759590952973665e-02 1.740834190798797181e+02 5.174434818316505016e+02
-2.145457810471287918e-01 2.961998295064945941e-01 1.223901518261991291e-02 1.812192705876224181e+02 5.121757842060038683e+02
-9.425372442935672779e-02 1.083925202463723175e-01 1.239480877324896681e-02 1.690173448098595088e+02 5.093942992806983057e+02
-2.121129444794721819e-01 1.135327733008708456e-01 1.273660921966675470e-02 1.693567987896153397e+02 5.092876579569032742e+02
-1.670799838053870223e-01 1.614372373103026004e-01 1.284613421226125582e-02 1.697331583626358622e+02 5.095759461417205216e+02
-2.212008389277420883e-01 2.644573514766801470e-01 1.277185534060019945e-02 1.789769069740233931e+02 5.175871506318455886e+02
-1.983133015208307370e-01 1.552231391104926805e-01 1.308276014208321902e-02 1.677602375074974361e+02 5.069071254172877730e+02
-2.261907540377021963e-01 1.100183503255074691e-01 1.299379372165710735e-02 1.692082154096699753e+02 5.164119571612849313e+02
-2.200302369764756405e-01 2.358909144186134288e-01 1.330241172154960141e-02 1.795540777271746720e+02 5.138391978972895231e+02
-1.151047549492262706e-01 1.084014490243362938e-01 1.350852845359479422e-02 1.674140195393454462e+02 5.059946550220331574e+02
-1.795118005531314842e-01 1.848117673068740419e-01 1.358850888335477909e-02 1.726375803990626707e+02 5.143296372030788461e+02
-1.646403520611026128e-01 1.836058517718484884e-01 1.390190183471535536e-02 1.723738580769804116e+02 5.106959467670264416e+02
-8.131619918762260368e-02 1.450851977845651342e-01 1.411349666132657651e-02 1.718231960098501361e+02 5.089771459680665089e+02
-1.185483440727483490e-01 9.806733316758266261e-02 1.410901691904230260e-02 1.666038418374342029e+02 5.107336105674076521e+02
-6.806601980998853996e-02 1.296463546857155869e-01 1.463072119105685194e-02 1.722291202158431815e+02 5.045527092313773210e+02
-7.259848288038117659e-02 2.041998317473967539e-01 1.417879882327366566e-02 1.741488812869817764e+02 5.141851753286485973e+02
-9.748689025783531178e-03 5.274620300936722073e-02 1.466382890962096043e-02 1.688554101350191843e+02 5.064305630633308510e+02
-7.710145359004477728e-02 1.467393915293302153e-01 1.441149379791085115e-02 1.739407940863045781e+02 5.162016269119869776e+02
-1.849865450886506793e-02 8.733441807143352276e-02 1.527344720066334781e-02 1.709256136876737742e+02 5.048597572453177804e+02
-2.493317116781360379e-02 1.047792430037765010e-01 1.517809016316007051e-02 1.709650109357363590e+02 5.053393169665344544e+02
-1.957066220169735235e-02 7.287942864755049543e-02 1.551497806582913773e-02 1.692551392425952770e+02 5.020280677698041245e+02
-2.420789363907160929e-02 1.793401085593842037e-01 1.563790449817461028e-02 1.739536443143969677e+02 5.072277717242526478e+02
-9.039018247772734327e-02 8.264289322632306645e-02 1.594930350080871542e-02 1.689158327062707485e+02 5.060944036025728110e+02
-2.151309711120566633e-03 3.193596152328334603e-02 1.613360236116512941e-02 1.670837215858767024e+02 5.047802814609987081e+02
-1.005789400320555860e-01 9.526071956971740584e-02 1.606918700430559621e-02 1.735564748520503713e+02 5.087064943965613111e+02
-5.855708102734782927e-02 1.107149246522017155e-01 1.585309014147970319e-02 1.717649538400826827e+02 5.131184392815364390e+02
